month,day,is_retweet,favorite_count,text
6.0,18,FALSE,12578,"Thank you Houston, Texas! 
#AmericaFirst #Trump2016 
https://t.co/593p8uRPhq"
6.0,17,FALSE,10483,Thank you! #AmericaFirst  https://t.co/TZf8uwQO4L
6.0,17,FALSE,10281,The convention in Cleveland will be amazing!  https://t.co/NlF2Gcr915
6.0,17,FALSE,9287,Thank you- on my way!  https://t.co/uTCXPbWpve
6.0,17,FALSE,9334,Thank you @DallasPD!  https://t.co/ORJyN4FsNI
6.0,17,FALSE,11950,"Join me in Phoenix, Arizona tomorrow at 4pm! #Trump2016 #AmericaFirst
https://t.co/PVB6QX7VpK https://t.co/B51r30Mazd"
6.0,17,FALSE,13789,THANK YOU! #AmericaFirst https://t.co/qp07UfnnjM
6.0,17,TRUE,0,"RT @robertjeffress: Honored to pray for my friend, @realDonaldTrump, at tonight's Dallas rally. #TrumpDallas c: @DanScavino https://t.co/Bc…"
6.0,17,FALSE,38418,MAKE AMERICA GREAT AGAIN! MAKE AMERICA SAFE AGAIN!
6.0,17,FALSE,22792,People very unhappy with Crooked Hillary and Obama on JOBS and SAFETY! Biggest trade deficit in many years! More attacks will follow Orlando
6.0,17,FALSE,19314,"Amazing crowd last night in Dallas - more spirit and passion than ever before. Today, all over the great State of Texas!"
6.0,17,FALSE,14383,"""@VoteTrumpMAGA: The media attack on @realDonaldTrump is relentless. They are desperate. But, they keep #Trump in the news - a good thing."
6.0,17,FALSE,14861,"Thank you Dallas, Texas! 
https://t.co/ui9tSfMcS8 https://t.co/2iYArmM7oN"
6.0,16,FALSE,9690,"Houston, TX:
https://t.co/nvHRnfi2N7

Las Vegas, NV
https://t.co/ksU8AGrFBS

Phoenix, AZ:
https://t.co/PVB6QX7VpK https://t.co/2ToWwthEeF"
6.0,16,FALSE,10055,"Join me in Houston, Texas tomorrow night at 7pm! Tickets: https://t.co/nvHRnfzEbH https://t.co/Yd3f8xLpPl"
6.0,16,TRUE,0,RT @Reince: Flying to Dallas now with @realDonaldTrump...Reports of discord are pure fiction. Great events lined up all over Texas.  Rs wil…
6.0,16,FALSE,13728,"""Donald Trumps Speech Is a Game Changer."" https://t.co/VXjtSivvuU https://t.co/J777QHdYa3"
6.0,16,FALSE,13024,The trade deficit rose to a 7yr high thanks to horrible trade policies Clinton supports. I will fix it fast- JOBS! https://t.co/jaGeN4u50U
6.0,16,FALSE,9294,"McAllen, Texas- 8 miles from 
U.S. - Mexico border. #Trump2016 
Video: https://t.co/pQ4nSTnVrK https://t.co/dKBTP1QjH3"
6.0,16,FALSE,15113,"""@realericjallen: @realDonaldTrump is a Common Sense Conservative! President Trump=Competence, Safety, Unity, &amp; US JOBS, JOBS, JOB."
6.0,15,TRUE,0,"RT @AnnCoulter: Trump's speech today was Churchillian, only better.  You can tell by the spluttering hysteria on TV about @realDonaldTrump."
6.0,15,FALSE,9110,I will be interviewed on @greta at 7:00 P.M.  @FoxNews
6.0,15,FALSE,10747,"Finally an accurate story from the Washington Post!
https://t.co/0nNKEBSd73"
6.0,15,FALSE,12538,"Join me in Dallas, Texas on Thursday!
#AmericaFirst #Trump2016 
https://t.co/fX0kXZUNqz https://t.co/c7sCbHDAQh"
6.0,15,FALSE,14324,"Thank you Atlanta, Georgia! Will be back soon! #AmericaFirst https://t.co/cVJvfcoGOt"
6.0,15,FALSE,47412,"I will be meeting with the NRA, who has endorsed me, about not allowing people on the terrorist watch list, or the no fly list, to buy guns."
6.0,15,FALSE,27252,The press is so totally biased that we have no choice but to take our tough but fair and smart message directly to the people!
6.0,15,FALSE,14360,"An: Media fell all over themselves criticizing what DonaldTrump ""may have insinuated about @POTUS."" But he's right: https://t.co/bIIdYtvZYw"
6.0,15,FALSE,18006,"Thank you Greensboro, North Carolina! Will be back soon! #AmericaFirst https://t.co/R29WMGNLGG"
6.0,14,FALSE,9585,"TONIGHT! NORTH CAROLINA:
https://t.co/UolRS3aT6W

WEDNESDAY! GEORGIA:
https://t.co/1JJ2Kn0ani

SATURDAY! NEVADA:
https://t.co/x3w1PHtLXP"
6.0,14,TRUE,0,RT @realDonaldTrump: HAPPY 241st BIRTHDAY to the @USArmy! THANK YOU! https://t.co/mXsxkfcstC
6.0,14,FALSE,35724,HAPPY 241st BIRTHDAY to the @USArmy! THANK YOU! https://t.co/mXsxkfcstC
6.0,14,FALSE,52036,Thank you to the LGBT community! I will fight for you while Hillary brings in more people that will threaten your freedoms and beliefs.
6.0,14,FALSE,47998,AMERICA FIRST!
6.0,14,FALSE,43313,"American must now get very tough, very smart and very vigilant. We cannot admit people into our country without extraordinary screening."
6.0,14,FALSE,12393,"Join me in Atlanta on Wednesday- at noon! #Trump2016
Tickets: https://t.co/1JJ2Kn0ani https://t.co/cyARlHSEFU"
6.0,13,FALSE,15521,Crooked Hillary says we must call on Saudi Arabia and other countries to stop funding hate. I am calling on- cont'd: https://t.co/T1fVcu3mEC
6.0,13,FALSE,14923,Saudi Arabia and many of the countries that gave vast amounts of money to the Clinton Foundation- cont'd: https://t.co/t31ReRSzzy
6.0,13,FALSE,20139,"I thought people weren’t celebrating? They were cheering all over, even this savage from Orlando. I was right. https://t.co/DrVa65X9rI"
6.0,13,FALSE,38669,"In my speech on protecting America I spoke about a temporary ban, which includes suspending immigration from nations tied to Islamic terror."
6.0,13,FALSE,13214,"Based on the incredibly inaccurate coverage and reporting of the record setting Trump campaign, we are hereby:  https://t.co/THKJwjNkaz"
6.0,13,FALSE,11732,"I am no fan of President Obama, but to show you how dishonest the phony Washington Post is: https://t.co/cITm8BPixD"
6.0,13,TRUE,0,RT @AnnCoulter: Anyone who plans to talk about Trump ever again has to see this speech.  Your opinion is irrelevant unless you listened to…
6.0,13,FALSE,17278,"TERRORISM, IMMIGRATION, AND NATIONAL SECURITY SPEECH- TRANSCRIPT: https://t.co/WD1LGFKx3M https://t.co/T7yHSdCeU8"
6.0,13,FALSE,22112,"Congratulations to the 2016 #StanleyCup Champions, Pittsburgh @Penguins!"
6.0,13,FALSE,26737,"I am watching @FoxNews and how fairly they are treating me and my words, and @CNN, and the total distortion of my words and what I am saying"
6.0,13,FALSE,17238,"I will be going to New Hampshire today, home of my first primary victory, to discuss terror and the horrible events of yesterday. 2:30 P.M."
6.0,13,FALSE,32378,I have been hitting Obama and Crooked Hillary hard on not using the term Radical Islamic Terror. Hillary just broke-said she would now use!
6.0,12,FALSE,72994,What has happened in Orlando is just the beginning. Our leadership is weak and ineffective. I called it and asked for the ban. Must be tough
6.0,12,FALSE,31123,"""@WandaWalls20: @realDonaldTrump Please make us safe. We cannot have Hillary as president. We will be in so much trouble."
6.0,12,FALSE,34881,"Reporting that Orlando killer shouted ""Allah hu Akbar!"" as he slaughtered clubgoers. 2nd man arrested in LA with rifles near Gay parade."
6.0,12,FALSE,91642,Is President Obama going to finally mention the words radical Islamic terrorism? If he doesn't he should immediately resign in disgrace!
6.0,12,FALSE,73417,"Appreciate the congrats for being right on radical Islamic terrorism, I don't want congrats, I want toughness &amp; vigilance. We must be smart!"
6.0,12,FALSE,79313,"Horrific incident in FL. Praying for all the victims &amp; their families. When will this stop? When will we get tough, smart &amp; vigilant?"
6.0,12,FALSE,27604,Clinton made a false ad about me where I was imitating a reporter GROVELING after he changed his story. I would NEVER mock disabled. Shame!
6.0,12,FALSE,26676,Really bad shooting in Orlando. Police investigating possible terrorism. Many people dead and wounded.
6.0,11,FALSE,36874,"Goofy Elizabeth Warren, sometimes referred to as Pocahontas, pretended to be a Native American in order to advance her career. Very racist!"
6.0,11,FALSE,24123,Riley Rone was a great young man. We will miss him dearly. https://t.co/R0tm44nMao
6.0,11,FALSE,8167,"Join me on Tuesday- in Greensboro, North Carolina! #Trump2016 #AmericaFirst https://t.co/iaL5IGTfV3"
6.0,11,FALSE,14521,"Thank you Pittsburgh, Pennsylvania! Will be back soon! #AmericaFirst https://t.co/ttLMgInkdA"
6.0,11,FALSE,18482,Thank you to our amazing law enforcement officers! #AmericaFirst https://t.co/qWaTT9jsQD
6.0,11,FALSE,11426,"Thank you Tampa, Florida!
#AmericaFirst #TrumpTrain https://t.co/fY4QVoSSfj"
6.0,11,FALSE,17367,"Sad case- @USATODAY did article saying I don't pay bills- false, only don't pay when work is shoddy, bad, or not done! They should do same!"
6.0,11,FALSE,20307,"In Tampa, Florida- thank you to all of our outstanding volunteers who want to #MakeAmericaGreatAgain! https://t.co/04qqpGylT7"
6.0,11,FALSE,28487,"Don King, and so many other African Americans who know me well and endorsed me, would not have done so if they thought I was a racist!"
6.0,11,FALSE,33740,Mitt Romney had his chance to beat a failed president but he choked like a dog. Now he calls me racist-but I am least racist person there is
6.0,11,FALSE,14299,"Thank you Richmond, Virginia! 
#Trump2016 https://t.co/SxU4yzCLQf"
6.0,10,FALSE,14702,"Thank you @FaithandFreedom Coalition! An honor joining you today- to discuss our shared values.
#RTM2016 #Trump2016 https://t.co/Ye6IhOW6ZM"
6.0,10,FALSE,8982,"Heading to Richmond, Virginia now. Join me tonight! #Trump2016
Tickets: https://t.co/I2CJSqiKGN"
6.0,10,FALSE,21958,#FlashbackFriday #CrookedHillary https://t.co/pvrBb7v4NG
6.0,10,FALSE,45139,"I rarely agree with President Obama- however he is 100% correct about Crooked Hillary Clinton. Great ad!
https://t.co/aOvVsZfAW3"
6.0,10,FALSE,18891,"2004 VIDEO:
Pocahontas describing Crooked Hillary Clinton as a Corporate Donor Puppet. Time for change! #Trump2016 
https://t.co/rZ1MqUzpKU"
6.0,10,FALSE,11007,Heading to D.C. to speak at Faith and Freedom Coalition and visit OPO.
6.0,10,FALSE,10447,"""Donald Trump Plans To Continue GOP
Legacy Of Leading On Women’s, Civil Rights Against Racist, Sexist Democrats"" 
https://t.co/nEPqAYw1G5"
6.0,10,FALSE,19166,"The great boxing promoter, Don King, just endorsed me. Nice!"
6.0,10,FALSE,8804,"Join me! 
6/10: Richmond, VA - 8pm
6/11: Tampa, FL - 11am
6/11: Pittsburgh, PA - 3pm
6/13: Portsmouth, NH - 2:30pm
https://t.co/kv624y9UOm"
6.0,10,FALSE,11273,"""@Ausbiz:  RECORD 14 million primary votes/beat 16 opponents/financed own campaign. You will be a great POTUS &amp; #MakeAmericaGreatAgain"""
6.0,10,FALSE,28641,"""@FoxNews: .@JamesRosenFNC: ""Never before has a president endorsed someone under investigation by @TheJusticeDept."" https://t.co/fX5bs8fzac"
6.0,10,FALSE,29360,"Pocahontas is at it again! Goofy Elizabeth Warren, one of the least productive U.S. Senators, has a nasty mouth. Hope she is V.P. choice."
6.0,10,FALSE,19696,"""@FreemarketSara: Trump's Historic 13 Million Primary Votes - A Record ... Congratulations @realDonaldTrump https://t.co/zdOEle8wOL"""
6.0,10,FALSE,8888,"Join me! #Trump2016

6/10: Richmond
https://t.co/I2CJSqAlyl

6/11: Tampa
https://t.co/6jk33orxXG

6/11: Pittsburgh
https://t.co/bwgL1ZXtC7"
6.0,9,FALSE,21093,"Thank you Roseanne, very much appreciated. https://t.co/COXEJ1In8D"
6.0,9,FALSE,297281,"How long did it take your staff of 823 people to think that up--and where are your 33,000 emails that you deleted? https://t.co/gECLNtQizQ"
6.0,9,FALSE,15374,"A message of condolences and support regarding the terrorist attacks in Tel Aviv: 
https://t.co/iulXLEANei"
6.0,9,FALSE,84068,Obama just endorsed Crooked Hillary. He wants four more years of Obama—but nobody else does!
6.0,9,FALSE,34027,"Crooked Hillary Clinton will be a disaster on jobs, the economy, trade, healthcare, the military, guns and just about all else. Obama plus!"
6.0,9,FALSE,33299,"As expected, the media is very much against me. Their dishonesty is amazing but, just like our big wins in the primaries, we will win!"
6.0,9,FALSE,10294,"""@KathyCeurter: @realDonaldTrump please Mr.Trump make @SenatorJeffSessions your VP. He is a perfect running mate.""  He is a great guy!"
6.0,9,FALSE,24413,"Bernie Sanders must really dislike Crooked Hillary after the way she played him. Many of his supporters, because of trade, will come to me."
6.0,9,FALSE,12944,"""@mabynshingleton: JohnKasich, the VOTERS have spoken.We want @realDonaldTrump. You AGREED to support NOMINEE. Get on board or leave @GOP"""
6.0,9,FALSE,11146,"""@Dale_Dangler: @realDonaldTrump You will be the greatest president the world has ever seen""  Thanks."
6.0,9,FALSE,21550,"I would have had many millions of votes more than Crooked Hillary Clinton except for the fact that I had 16 opponents, she had one!"
6.0,9,FALSE,8110,"""@nauthizjane: @realDonaldTrump Congratulations Mr. Trump.""  Thank you!"
6.0,9,FALSE,7524,"""@setfire2flames: Senator Sanders spent more than @realDonaldTrump yet lost."""
6.0,8,TRUE,0,RT @seanhannity: Graph: @RealDonaldTrump's Historic 13 Million Primary Votes Compared To Every GOP Nominee Since 1908 https://t.co/vNpfaSZ8…
6.0,8,FALSE,18686,"MAKE AMERICA GREAT AGAIN!
#AmericaFirst #Trump2016 
https://t.co/42OpVsjXjp"
6.0,8,FALSE,10784,"""@lovusa4: @RichardWeaving Why @foxandfriends @NewDay WHERE IS THE REPORTING @realDonaldTrump &lt;MOST VOTES FOR PRESIDENT IN HISTORY OF USA"""
6.0,8,FALSE,13096,"""@mariadaq:  HISTORIC!! what's historic is OUR national debt, record unemployment, &amp;pocketbook crisis!THE PEOPLE NEED TRUMP2 make USA RICH!"""
6.0,8,FALSE,7144,"""@sara_wejesa: @realDonaldTrump Great speach!!!!!!!""  Thanks!"
6.0,8,FALSE,7021,"""@jimhewitt: . @FrankCaliendo doing @realDonaldTrump on @MikeAndMike is awesome. ""Number one presidency of all time"""
6.0,8,FALSE,9286,"""@JoeDeFranco: Top RINO hack for MSNBC Joey Scarborough on the air and calling the next President Trump a racist and bigot. Shame on you"""
6.0,8,FALSE,10471,Nobody is watching @Morning_Joe anymore. Gone off the deep end - bad ratings. You won't believe what I am watching now!
6.0,8,FALSE,10219,"""@southpaw816: @SenSanders fans, greatest way to get even with her Highness - vote for @realDonaldTrump, at least you'll have a job."
6.0,8,FALSE,19023,Thank you to all for your wonderful comments on my speech. I could feel the electricity in thr air. Great reviews - most votes ever recieved
6.0,8,FALSE,7403,"""@WolfStopper: Gee ... Does this make @realDonaldTrump right one more time? https://t.co/zjWKGMDgzi"""
6.0,8,FALSE,14035,"""@DjD_Thunder: Standing by @realDonaldTrump all the way to the White House! https://t.co/z4X1o5xHBh"""
6.0,8,FALSE,12327,"Thank you California! #Trump2016 
https://t.co/GusL2UPrX2 https://t.co/H6D25S1TR5"
6.0,8,FALSE,9885,"Thank you New Mexico! #Trump2016
https://t.co/wNOY8Pc2kM https://t.co/osWzVxNkJx"
6.0,8,FALSE,10373,"Thank you South Dakota! #Trump2016 
https://t.co/GbRTQdxIj4 https://t.co/pNqwOrY0ZB"
6.0,8,FALSE,11729,"Thank you New Jersey! #Trump2016
https://t.co/PgIYkHLGtI https://t.co/MyJMOKdpJ9"
6.0,8,FALSE,10490,"Thank you Montana! #Trump2016
https://t.co/rOvTapLnWG https://t.co/PyHiy7vjO6"
6.0,8,FALSE,16970,I will be speaking about our great journey to the Republican nomination at 9:00 P.M. The movement toward a country that WINS again continues
6.0,7,FALSE,9224,I will be interviewed tonight on @seanhannity - Enjoy!  10:00 P.M.
6.0,7,FALSE,13983,Thank you! Together we will #MakeAmericaGreatAgain! https://t.co/7Jk6voyzue
6.0,7,FALSE,21907,"In just out book, Secret Service Agent Gary Byrne doesn't believe that Crooked Hillary has the temperament or integrity to be the president!"
6.0,7,FALSE,22371,A former Secret Service Agent for President Clinton excoriates Crooked Hillary describing her as ERRATIC &amp; VIOLENT. Bad temperament for pres
6.0,6,FALSE,13309,"See, when I said NATO was obsolete because of no terrorism protection, they made the change without giving me credit.https://t.co/sRCF1H3rjg"
6.0,6,TRUE,0,"RT @IvankaTrump: My next project is pretty amazing…!
xx, Ivanka https://t.co/Ucq3dz20sQ https://t.co/f60biSURQ7"
6.0,6,FALSE,11838,Thank you Diamond and Silk! https://t.co/qdsLUy2hqD
6.0,6,FALSE,36944,"Remembering the fallen heroes on #DDay - June 6, 1944. https://t.co/od7vsDMlHY"
6.0,6,FALSE,20285,"I am getting bad marks from certain pundits because I have a small campaign staff. But small is good, flexible, save money and number one!"
6.0,6,FALSE,12946,"A massive blow to Obama's message - only 38,000 new jobs for month in just issued jobs report. That's REALLY bad!"
6.0,6,FALSE,14401,Crooked Hillary is being badly criticized (for a Wall Street paid for ad) by PolitiFact for a false ad on me on women. She is a total fraud!
6.0,6,FALSE,21019,Crooked Hillary Clinton has not held a news conference in more than 7 months. Her record is so bad she is unable to answer tough questions!
6.0,6,FALSE,17330,"Just like I have been able to spend far less money than  others on the campaign and finish #1, so too should our country. We can be great!"
6.0,6,FALSE,12044,"People like @KatyTurNBC report on my campaign, but have zero access. They say what they want without any knowledge.True of so much of media!"
6.0,5,FALSE,29576,"Hillary Clinton is unfit to be president. She has bad judgement, poor leadership skills and a very bad and destructive track record. Change!"
6.0,5,FALSE,20936,I am watching @CNN very little lately because they are so biased against me. Shows are predictable garbage! CNN and MSM is one big lie!
6.0,5,FALSE,22003,"The Clinton News Network, sometimes referred to as @CNN, is getting more and more biased.They act so indignant-hear them behind closed doors"
6.0,4,FALSE,10181,"""@sareed59:  Our ineffective #POTUS has to make a speech in #Elkhart to make everything look great. Mr. Trump #MakeAmericaGreatAgain"""
6.0,4,FALSE,13678,"Thank you Attorney General Gonzales, so many people feel this way. 
https://t.co/fMR8YYiiMz"
6.0,4,FALSE,14870,We just had the worst jobs report since 2010.
6.0,4,FALSE,22066,The Mayor of San Jose did a terrible job of ordering the  protection of innocent people. The thugs were lucky supporters remained peaceful!
6.0,4,FALSE,28672,Many of the thugs that attacked the peaceful Trump supporters in San Jose were illegals. They burned the American flag and laughed at police
6.0,4,FALSE,14254,"""@Don_Vito_08: Thank You Mr. Trump for Standing up for Our Country! #VoteTrump2016 JOIN ME ON THE #TrumpTrain🚂 https://t.co/zgopGvSEen"""
6.0,4,FALSE,10474,"""@rapidcraft: Here’s The HILLARY UNIVERSITY Scandal No One In The Media Is Talking About https://t.co/suHERIUHo4 @realDonaldTrump"""
6.0,4,FALSE,46731,Muhammad Ali is dead at 74! A truly great champion and a wonderful guy. He will be missed by all!
6.0,4,TRUE,0,RT @CBSNews: WATCH NOW: The @realDonaldTrump supporters you'd never expect https://t.co/jKeVJX5u73 https://t.co/pbft0Eq3Y1
6.0,3,FALSE,16576,"Thank you Redding, California!
#MakeAmericaGreatAgain #CAPrimary https://t.co/nFiydpTpPn"
6.0,3,FALSE,23282,"Great evening in San Jose other than the thugs. My supporters are far tougher if they want to be, but fortunately they are not hostile."
6.0,3,FALSE,10263,So much interest in my visit to Scotland! I greatly look forward to attending the opening event @TrumpTurnberry- taking place on June 24th.
6.0,3,FALSE,17248,"""I'm a former chief of police in a border town. I'm Hispanic, I'm proud to be Hispanic and I'm 100% behind Trump.""
https://t.co/8YtBU7j17m"
6.0,3,FALSE,17328,"In Crooked Hillary's telepromter speech yesterday, she made up things that I said or believe but have no basis in fact. Not honest!"
6.0,3,FALSE,11931,"I don't watch or do @Morning_Joe anymore. Small audience, low ratings! I hear Mika has gone wild with hate. Joe is Joe. They lost their way!"
6.0,3,FALSE,16014,"Rally last night in San Jose was great. Tremendous love and enthusiasm in the hall. Big crowd. Outside, small group of thugs burned Am flag!"
6.0,3,FALSE,11989,"Terrible jobs report just reported. Only 38,000 jobs added. Bombshell!"
6.0,3,FALSE,5962,"""@fivestarr6028: Yes! Hubby and I voted 4 @realDonaldTrump already! https://t.co/h1iHiJNUjm"" Thank you."
6.0,3,FALSE,11232,"""@LiliannyLeebou: I think the first female president of the USA will be @IvankaTrump a beautiful intelligent young genuine successful lady!"""
6.0,3,FALSE,8217,"""@LunsfordWhitney: This is rich coming from her. She tweeted you will be president! #Women4Ttump #Trump2016 https://t.co/2GSGfLS1yT"""
6.0,3,FALSE,12350,"""@angeloftruth11: Clinton says Trump is dangerous. Who's the one who killed 4 Americans in Benghazi?  https://t.co/ZV5ehm6NKR"""
6.0,3,FALSE,8260,"""@Crz4basball: @JudgeJeanine  @realDonaldTrump Looks like several legal Hispanics supporting Trump! They know he will be good for them too."""
6.0,3,FALSE,9355,"Then, on June 25th- back to the USA to MAKE AMERICA GREAT AGAIN!"
6.0,3,FALSE,7728,"After @TrumpScotland, I will visit @TrumpDoonbeg in Ireland, the magnificent resort fronting on the Atlantic Ocean."
6.0,3,FALSE,7104,"After @TrumpTurnberry I will be visiting Aberdeen, the oil capital of Europe, to see my great club, @TrumpScotland."
6.0,3,FALSE,8786,"On June 22- I will be going to Scotland to celebrate the opening of the newly renovated @TrumpTurnberry Resort, the worlds best."
6.0,3,FALSE,5940,"Join me in Redding, California- tomorrow at 1:00pm. #Trump2016
Tickets: https://t.co/tyllhxJHC7"
6.0,3,FALSE,6459,".@Natalie_Gulbis- Thank you for the nice piece in @SInow / @Golf_com.
Keep up the great work! https://t.co/JCZPCFx10X"
6.0,3,TRUE,0,"RT @IvankaTrump: Beautiful article about @realDonaldTrump written by my friend, the incredibly talented golfer Natalie Gulbis:
https://t.co…"
6.0,2,FALSE,9262,"""@RobertMordica: @realDonaldTrump Only Trump can save America. Right leader at the right time."" THANK YOU!"
6.0,2,FALSE,8602,"""@Valenti317: @realDonaldTrump she's a criminal and you're the only person that can stop her."""
6.0,2,FALSE,13632,"""@TaylorEdwards99: THIS IS @POTUS'S LEGACY! AN ABSOLUTE DISASTER!!! WE NEED @realDonaldTrump NOW!! #MAGA #TRUMP2016 https://t.co/lBgZJg0zd1"
6.0,2,FALSE,9057,"""@free_SA_BD: @realDonaldTrump A vote for Trump is a vote to restore our great country."""
6.0,2,FALSE,13684,"A 60% increase in Texas Blue Cross/Blue Shield through ObamaCare. I told you so, there is panic and anger as healthcare costs explode!"
6.0,2,FALSE,22702,So great to have the endorsement and support of Paul Ryan. We will both be working very hard to Make America Great Again!
6.0,2,FALSE,24077,Bad performance by Crooked Hillary Clinton! Reading poorly from the telepromter! She doesn't even look presidential!
6.0,2,FALSE,20865,Crooked Hillary no longer has credibility - too much failure in office. People will not allow another four years of incompetence!
6.0,2,FALSE,15693,"Crooked Hillary Clinton, who I would love to call Lyin' Hillary, is getting ready to totally misrepresent my foreign policy positions."
6.0,2,FALSE,10193,"After the litigation is disposed of and the case won, I have instructed my execs to open Trump U(?), so much interest in it! I will be pres."
6.0,2,FALSE,11085,"Even though I have a very biased and unfair judge in the Trump U civil case in San Diego, I have thousands of great reviews &amp; will win case!"
6.0,2,FALSE,11930,"With all of the Crooked Hillary Clinton's foreign policy experience, she has made so many mistakes - and I mean real monsters! No more HRC."
6.0,2,FALSE,7155,"Join me in San Jose, California- tonight!
#MakeAmericaGreatAgain #Trump2016
Tickets: https://t.co/jLQukR550J https://t.co/OrEhKJZ5Rd"
6.0,2,FALSE,16676,"Wow, USA Today did todays cover story on my record in lawsuits. Verdict: 450 wins, 38 losses. Isn't that what you want for your president?"
6.0,2,FALSE,11665,Do you ever notice that @CNN gives me very little proper representation on my policies. Just watched-nobody knew anything about my foreign P
6.0,2,FALSE,17647,Bernie Sanders was right when he said that Crooked Hillary Clinton was not qualified to be president because she suffers from BAD judgement!
6.0,2,FALSE,16076,Crooked Hillary Clinton has zero natural talent - she should not be president. Her temperament is bad and her decision making ability-zilch!
6.0,2,FALSE,9229,"""@HaloDad22: @realDonaldTrump I already voted for you! My wife did as well! I represent #Teachers4Trump! We represent #CA4Trump! #NeverDems"
6.0,2,FALSE,6899,"""@SCPioneer: @stockdaleism @JamesRosenFNC @FoxNews @realDonaldTrump Not for slackers! Happy w/courses I took."" Thanks."
6.0,2,FALSE,16491,"Thank you Sacramento, California! #MakeAmericaGreatAgain https://t.co/t75Zxn9L6f"
6.0,2,FALSE,13160,"Same failing @nytimes ""reporter"" who wrote discredited women's story last week wrote another terrible story on me today- will never learn!"
6.0,1,FALSE,27248,Crooked Hillary Clinton is a fraud who has put the public and country at risk by her illegal and very stupid use of e-mails. Many missing!
6.0,1,FALSE,9350,"Join me in San Jose, California- tomorrow evening at 7pm! 
#MakeAmericaGreatAgain #Trump2016
https://t.co/jLQukR550J https://t.co/Uds8OdH3A4"
6.0,1,FALSE,29810,"So I raised/gave $5,600,000 for the veterans and the media makes me look bad! They do anything to belittle - totally biased."
5.0,31,FALSE,18489,Congratulations to @seanhannity on his tremendous increase in television ratings. Speaking of ratings- I will be on his show tonight @ 10pE.
5.0,31,FALSE,21591,I am getting great credit for my press conference today. Crooked Hillary should be admonished for not having a press conference in 179 days.
5.0,31,FALSE,21279,"Katie Couric, the third rate reporter, who has been largely forgotten, should be ashamed of herself for the fraudulent editing of her doc."
5.0,31,FALSE,9239,I will be interviewed on @seanhannity tonight at 10pmE on @FoxNews. Enjoy!
5.0,31,FALSE,8964,"Join me in Sacramento, California-tomorrow evening @ 7pm! #Trump2016
https://t.co/W7xy7eXcii https://t.co/km0rRYSDnO"
5.0,31,FALSE,19799,So many veterans groups are beyond happy with all of the money I raised/gave! It was my great honor - they do an amazing job.
5.0,31,FALSE,18499,"Just finished a press conference in Trump Tower wherein I gave information on which VETERANS groups got the $5,600,000 that I raised/gave!"
5.0,31,FALSE,19951,"I have raised/given a tremendous amount of money to our great VETERANS, and have got nothing but bad publicity for doing so. Watch!"
5.0,31,FALSE,14951,"So many great things happening - new poll numbers looking good! News conference at 11:00 A.M. today, Trump Tower!"
5.0,30,FALSE,14831,"I should have easily won the Trump University case on summary judgement but have a judge, Gonzalo Curiel, who is totally biased against me."
5.0,30,FALSE,13476,"I have a judge in the Trump University civil case, Gonzalo Curiel (San Diego), who is very unfair. An Obama pick. Totally biased-hates Trump"
5.0,30,FALSE,21252,I hope everyone had a great Memorial Day!
5.0,30,FALSE,18627,"I would have had millions of votes more in the primaries (than Crooked Hillary) if I only had one opponent, instead of sixteen. Broke record"
5.0,30,FALSE,25545,Have a great Memorial Day and remember that we will soon MAKE AMERICA GREAT AGAIN!
5.0,30,FALSE,9053,"""@NBCDFW: Trump rallies veterans at annual Rolling Thunder Gathering https://t.co/b08FcMlgkr https://t.co/RCDeLvHQqD"""
5.0,30,FALSE,6602,"""@FrankyLamouche: how many of donald's rolling thunder brigade will sign up and go to war for him in the middle east."""
5.0,30,FALSE,15159,"""@MariaErnandez3b: Trump Supports Rolling Thunder Rally #TRUMP STRONG https://t.co/pfVXQ8NdZu"" So true, and remember the M.I.A.'s!"
5.0,30,FALSE,7063,"""@ScottWRasmussen: Donald Trump and Bikers Share Affection at Rolling Thunder Rally https://t.co/ZZl2sc29dn"" A great day in D.C.!"
5.0,30,FALSE,9610,"""@TeaPartyNevada: #Trump2016 ""Illegals are taken care of better than our veterans.""  https://t.co/KKIgM4rNma https://t.co/1cEZ8wG7Cy"""
5.0,30,FALSE,21201,"The endorsement of me by the 16,500 Border Patrol Agents was the first time that they ever endorsed a presidential candidate. Nice!"
5.0,30,FALSE,14698,"In getting the endorsement of the 16,500 Border Patrol Agents (thank you), the statement was made that the WALL was very necessary!"
5.0,30,FALSE,17962,Obama says a WALL at our southern border won't enhance our security (wrong) and yet he now wants to build a much bigger wall (fence) at W.H.
5.0,29,FALSE,16159,"If dummy Bill Kristol actually does get a spoiler to run as an Independent, say good bye to the Supreme Court!"
5.0,29,FALSE,21019,The Republican Party has to be smart &amp; strong if it wants to win in November. Can't allow lightweights to set up a spoiler Indie candidate!
5.0,29,FALSE,16261,"Bill Kristol has been wrong for 2yrs-an embarrassed loser, but if the GOP can't control their own, then they are not a party. Be tough, R's!"
5.0,29,FALSE,19882,Good news is that my campaign has perhaps more cash than any campaign in the history of politics- b/c I stand 100% behind everything we do.
5.0,29,FALSE,17886,Heading to D.C. to see and hear ROLLING THUNDER. Amazing people that LOVE OUR COUNTRY. Great spirit!
5.0,29,FALSE,40390,Honor Memorial Day by thinking of and respecting all of the great men and women that gave their lives for us and our country! We love them.
